record_id,start,end
OX103879.1,3659247,3659261
OX103879.1,3676126,3676140
OX103879.1,3701708,3701721
OX103879.1,3723138,3723152
OX103879.1,3730871,3730887
OX103879.1,3736236,3736247
OX103879.1,3751758,3751770
OX103879.1,3766147,3766162
OX103879.1,3781542,3781558
OX103879.1,3789526,3789541
OX103879.1,3812285,3812298
OX103879.1,3819576,3819590
OX103879.1,3847935,3847947
OX103879.1,3851488,3851501
OX103879.1,3862312,3862326
OX103879.1,3866012,3866026
OX103879.1,3921801,3921813
OX103879.1,3924479,3924496
OX103879.1,3924785,3924802
OX103879.1,3945906,3945921
OX103879.1,3952298,3952312
OX103879.1,3971299,3971316
OX103879.1,3988995,3989010
OX103879.1,4010066,4010082
OX103879.1,4030262,4030276
OX103879.1,4030518,4030534
OX103879.1,4056444,4056460
OX103879.1,4062736,4062752
OX103879.1,4070772,4070789
OX103879.1,4074186,4074203
OX103879.1,4159598,4159611
OX103879.1,4177401,4177414
OX103879.1,4195424,4195438
OX103879.1,4249754,4249766
OX103879.1,4303096,4303106
OX103879.1,4327298,4327313
OX103879.1,4333590,4333608
OX103879.1,4333866,4333883
OX103879.1,4360674,4360690
OX103879.1,4388979,4388994
OX103879.1,4454324,4454336
OX103879.1,4455112,4455128
OX103879.1,4457194,4457210
OX103879.1,4490723,4490740
OX103879.1,4510138,4510155
OX103879.1,4579447,4579459
OX103879.1,4603663,4603679
OX103879.1,4611572,4611586
OX103879.1,4638544,4638560
OX103879.1,4694092,4694111
OX103879.1,4720796,4720813
OX103879.1,4727679,4727691
OX103879.1,4776084,4776094
OX103879.1,4848576,4848592
OX103879.1,4879217,4879232
OX103879.1,4879701,4879718
OX103879.1,4882321,4882337
OX103879.1,4882884,4882899
OX103879.1,4919813,4919823
OX103879.1,4920981,4920997
OX103879.1,4929475,4929491
OX103879.1,4929723,4929740
OX103879.1,4930124,4930141
OX103879.1,4990789,4990804
OX103879.1,4999680,4999695
OX103879.1,5014816,5014827
OX103879.1,5048689,5048703
OX103879.1,5055615,5055630
OX103879.1,5056110,5056121
OX103879.1,5057268,5057284
OX103879.1,5103954,5103968
OX103879.1,5131637,5131647
OX103879.1,5135118,5135132
OX103879.1,5164319,5164337
OX103879.1,5184206,5184221
OX103879.1,5184284,5184301
OX103879.1,5192088,5192100
OX103879.1,5192579,5192595
OX103879.1,5221166,5221177
OX103879.1,5222162,5222178
OX103879.1,5236300,5236311
OX103879.1,5260130,5260146
OX103879.1,5288610,5288630
OX103879.1,5342595,5342610
OX103879.1,5403590,5403603
OX103879.1,5405173,5405189
OX103879.1,5508305,5508317
OX103879.1,5546636,5546652
OX103879.1,5551770,5551782
OX103879.1,5556867,5556882
OX103879.1,5557703,5557719
OX103879.1,5560754,5560764
OX103879.1,5634917,5634929
OX103879.1,5634966,5634979
OX103879.1,5699913,5699929
OX103879.1,5737243,5737255
OX103879.1,5746067,5746081
OX103879.1,5749596,5749613
OX103879.1,5753115,5753133
OX103879.1,5766897,5766912
OX103879.1,5794735,5794750
OX103879.1,5808799,5808812
OX103879.1,5826443,5826458
OX103879.1,5843423,5843440
OX103879.1,5920034,5920051
OX103879.1,5925401,5925417
OX103879.1,5925456,5925471
OX103879.1,5926130,5926142
OX103879.1,5947227,5947243
OX103879.1,5949631,5949647
OX103879.1,5986020,5986034
OX103879.1,5988834,5988848
OX103879.1,5992350,5992365
OX103879.1,5998977,5998990
OX103879.1,6016041,6016055
OX103879.1,6020406,6020419
OX103879.1,6028804,6028821
OX103879.1,6037493,6037510
OX103879.1,6041369,6041383
OX103879.1,6076772,6076789
OX103879.1,6086200,6086212
OX103879.1,6157976,6157991
OX103879.1,6171784,6171796
OX103879.1,6192341,6192354
OX103879.1,6214464,6214477
OX103879.1,6235423,6235437
OX103879.1,6242264,6242284
OX103879.1,6244800,6244812
OX103879.1,6247977,6247989
OX103879.1,6249079,6249091
OX103879.1,6250865,6250877
OX103879.1,6295846,6295859
OX103879.1,6357523,6357540
OX103879.1,6357912,6357927
OX103879.1,6357966,6357981
OX103879.1,6372229,6372244
OX103879.1,6372284,6372300
OX103879.1,6372496,6372507
OX103879.1,6377596,6377609
OX103879.1,6424020,6424036
OX103879.1,6466930,6466944
OX103879.1,6484924,6484938
OX103879.1,6484976,6484988
OX103879.1,6555105,6555121
OX103879.1,6567943,6567955
OX103879.1,6581653,6581669
OX103879.1,6616534,6616546
OX103879.1,6624303,6624318
OX103879.1,6624392,6624409
OX103879.1,6654690,6654707
OX103879.1,6663368,6663384
OX103879.1,6680961,6680976
OX103879.1,6681010,6681027
OX103879.1,6698690,6698704
OX103879.1,6700342,6700358
OX103879.1,6713189,6713204
OX103879.1,6718322,6718337
OX103879.1,6795657,6795672
OX103879.1,6796334,6796348
OX103879.1,6797285,6797301
OX103879.1,6809958,6809975
OX103879.1,6856279,6856293
OX103879.1,6873313,6873324
OX103879.1,6903152,6903168
OX103879.1,6926561,6926574
OX103879.1,6941247,6941260
OX103879.1,6959945,6959962
OX103879.1,6961171,6961188
OX103879.1,7007327,7007342
OX103879.1,7037134,7037150
OX103879.1,7072802,7072822
OX103879.1,7124933,7124948
OX103879.1,7133479,7133491
OX103879.1,7157647,7157661
OX103879.1,7195590,7195606
OX103879.1,7216803,7216813
OX103879.1,7321739,7321754
OX103879.1,7396539,7396556
OX103879.1,7411282,7411297
OX103879.1,7420789,7420802
OX103879.1,7473365,7473377
OX103879.1,7473416,7473433
OX103879.1,7485467,7485481
OX103879.1,7522849,7522864
OX103879.1,7562511,7562528
OX103879.1,7564390,7564405
OX103879.1,7578013,7578028
OX103879.1,7597198,7597214
OX103879.1,7603849,7603865
OX103879.1,7618089,7618105
OX103879.1,7619875,7619889
OX103879.1,7619931,7619948
OX103879.1,7625468,7625485
OX103879.1,7625505,7625519
OX103879.1,7626980,7626991
OX103879.1,7632297,7632312
OX103879.1,7642937,7642952
OX103879.1,7643459,7643474
OX103879.1,7672914,7672926
OX103879.1,7675753,7675768
OX103879.1,7685959,7685976
OX103879.1,7690578,7690594
OX103879.1,7696000,7696012
OX103879.1,7696052,7696070
OX103879.1,7701089,7701106
OX103879.1,7702325,7702337
OX103879.1,7702363,7702374
OX103879.1,7723275,7723292
OX103879.1,7788986,7788999
OX103879.1,7807235,7807252
OX103879.1,7823850,7823866
OX103879.1,7833155,7833171
OX103879.1,7833598,7833610
OX103879.1,7861006,7861021
OX103879.1,7896526,7896540
OX103879.1,7910662,7910678
OX103879.1,7914186,7914201
OX103879.1,7931555,7931571
OX103879.1,7950003,7950018
OX103879.1,7969278,7969292
OX103879.1,7969542,7969558
OX103879.1,8046381,8046398
OX103879.1,8089834,8089849
OX103879.1,8090329,8090339
OX103879.1,8091488,8091502
OX103879.1,8113448,8113463
OX103879.1,8135395,8135411
OX103879.1,8206911,8206927
OX103879.1,8228757,8228770
OX103879.1,8228807,8228823
OX103879.1,8231454,8231471
OX103879.1,8254818,8254835
OX103879.1,8275068,8275078
OX103879.1,8330579,8330594
OX103879.1,8339865,8339881
OX103879.1,8347593,8347608
OX103879.1,8356071,8356088
OX103879.1,8381000,8381017
OX103879.1,8392308,8392319
OX103879.1,8410290,8410308
OX103879.1,8465283,8465296
OX103879.1,8500002,8500017
OX103879.1,8500399,8500415
OX103879.1,8500797,8500813
OX103879.1,8541124,8541135
OX103879.1,8574164,8574178
OX103879.1,8605378,8605394
OX103879.1,8668182,8668200
OX103879.1,8689082,8689098
OX103879.1,8699690,8699704
OX103879.1,8699780,8699796
OX103879.1,8705825,8705840
OX103879.1,8705884,8705896
OX103879.1,8707801,8707815
OX103879.1,8712382,8712397
OX103879.1,8728295,8728311
OX103879.1,8729917,8729931
OX103879.1,8750884,8750895
OX103879.1,8754404,8754420
OX103879.1,8774255,8774271
OX103879.1,8798446,8798460
OX103879.1,8810084,8810099
OX103879.1,8838102,8838113
OX103879.1,8840074,8840090
OX103879.1,8863612,8863627
OX103879.1,8866119,8866131
OX103879.1,8899952,8899967
OX103879.1,8904211,8904229
OX103879.1,8909375,8909386
OX103879.1,8961407,8961425
OX103879.1,8982914,8982931
OX103879.1,9025730,9025745
OX103879.1,9051646,9051663
OX103879.1,9065973,9065990
OX103879.1,9118325,9118340
OX103879.1,9125550,9125566
OX103879.1,9144427,9144442
OX103879.1,9146220,9146237
OX103879.1,9166761,9166776
OX103879.1,9176134,9176151
OX103879.1,9176922,9176937
OX103879.1,9232648,9232664
OX103879.1,9232890,9232905
OX103879.1,9238551,9238568
OX103879.1,9284378,9284390
OX103879.1,9284864,9284877
OX103879.1,9331845,9331860
OX103879.1,9336890,9336905
OX103879.1,9354376,9354390
OX103879.1,9357198,9357214
OX103879.1,9368775,9368790
OX103879.1,9373451,9373463
OX103879.1,9391462,9391476
OX103879.1,9444697,9444714
OX103879.1,9460657,9460674
OX103879.1,9492431,9492443
OX103879.1,9532502,9532517
OX103879.1,9573621,9573636
OX103879.1,9573675,9573691
OX103879.1,9624211,9624226
OX103879.1,9626406,9626422
OX103879.1,9676464,9676477
OX103879.1,9685256,9685271
OX103879.1,9692782,9692797
OX103879.1,9721141,9721154
OX103879.1,9744267,9744282
OX103879.1,9755224,9755240
OX103879.1,9763196,9763208
OX103879.1,9768943,9768958
OX103879.1,9792130,9792146
OX103879.1,9796393,9796408
OX103879.1,9805847,9805861
OX103879.1,9810514,9810527
OX103879.1,9892466,9892483
OX103879.1,9901455,9901468
OX103879.1,9901505,9901519
OX103879.1,9907394,9907413
OX103879.1,9932120,9932136
OX103879.1,9938733,9938748
OX103879.1,9953390,9953407
OX103879.1,9982348,9982366
OX103880.1,47134,47151
OX103880.1,47190,47203
OX103880.1,80387,80404
OX103880.1,91597,91611
OX103880.1,101184,101198
OX103880.1,104177,104192
OX103880.1,111489,111501
OX103880.1,117634,117651
OX103880.1,117858,117874
OX103880.1,129038,129052
OX103880.1,132538,132553
OX103880.1,143218,143234
OX103880.1,169072,169086
OX103880.1,174166,174176
OX103880.1,227825,227836
OX103880.1,227858,227872
OX103880.1,236208,236222
OX103880.1,282757,282773
OX103880.1,363998,364008
OX103880.1,390583,390598
OX103880.1,395920,395935
OX103880.1,443779,443793
OX103880.1,455342,455354
OX103880.1,479149,479159
OX103880.1,539042,539054
OX103880.1,585817,585832
OX103880.1,636746,636763
OX103880.1,639180,639194
OX103880.1,667339,667353
OX103880.1,721314,721329
OX103880.1,826193,826212
OX103880.1,979120,979133
OX103880.1,1016465,1016478
OX103880.1,1016621,1016635
OX103880.1,1060969,1060983
OX103880.1,1082239,1082254
OX103880.1,1084463,1084477
OX103880.1,1157841,1157853
OX103880.1,1166655,1166670
OX103880.1,1176473,1176485
OX103880.1,1192269,1192283
OX103880.1,1193430,1193444
OX103880.1,1193924,1193940
OX103880.1,1212359,1212373
OX103880.1,1214097,1214113
OX103880.1,1269624,1269637
OX103880.1,1277140,1277156
OX103880.1,1299367,1299380
OX103880.1,1322055,1322066
OX103880.1,1334567,1334582
OX103880.1,1403565,1403578
OX103880.1,1407561,1407573
OX103880.1,1440911,1440924
OX103880.1,1442372,1442388
OX103880.1,1458645,1458662
OX103880.1,1458909,1458925
OX103880.1,1467706,1467721
OX103880.1,1468202,1468215
OX103880.1,1486283,1486300
OX103880.1,1527589,1527604
OX103880.1,1536926,1536942
OX103880.1,1540177,1540189
OX103880.1,1547961,1547976
OX103880.1,1559161,1559175
OX103880.1,1582400,1582412
OX103880.1,1599586,1599599
OX103880.1,1677438,1677454
OX103880.1,1713049,1713062
OX103880.1,1713098,1713115
OX103880.1,1722897,1722912
OX103880.1,1781311,1781325
OX103880.1,1782472,1782483
OX103880.1,1788188,1788201
OX103880.1,1803076,1803094
OX103880.1,1837689,1837703
OX103880.1,1851730,1851747
OX103880.1,1866140,1866159
OX103880.1,1888525,1888538
OX103880.1,1890513,1890529
OX103880.1,1928385,1928403
OX103880.1,1928493,1928510
OX103880.1,1931460,1931474
OX103880.1,1932785,1932800
OX103880.1,1935051,1935066
OX103880.1,1940338,1940351
OX103880.1,1991903,1991918
OX103880.1,1998411,1998422
OX103880.1,1999346,1999361
OX103880.1,2025604,2025618
OX103880.1,2046062,2046077
OX103880.1,2096361,2096376
OX103880.1,2114430,2114447
OX103880.1,2128862,2128872
OX103880.1,2208231,2208247
OX103880.1,2217241,2217253
OX103880.1,2221994,2222004
OX103880.1,2230644,2230661
OX103880.1,2232506,2232521
OX103880.1,2259760,2259775
OX103880.1,2285151,2285169
OX103880.1,2296559,2296572
OX103880.1,2308528,2308542
OX103880.1,2317134,2317149
OX103880.1,2327541,2327553
OX103880.1,2349882,2349896
OX103880.1,2414602,2414614
OX103880.1,2425421,2425437
OX103880.1,2439501,2439518
OX103880.1,2517468,2517483
OX103880.1,2539568,2539583
OX103880.1,2549001,2549016
OX103880.1,2549730,2549744
OX103880.1,2589271,2589287
OX103880.1,2603710,2603727
OX103880.1,2608167,2608186
OX103880.1,2628830,2628841
OX103880.1,2630072,2630087
OX103880.1,2649326,2649343
OX103880.1,2653017,2653028
OX103880.1,2672016,2672031
OX103880.1,2686314,2686330
OX103880.1,2690931,2690944
OX103880.1,2695765,2695783
OX103880.1,2699803,2699820
OX103880.1,2699876,2699893
OX103880.1,2705701,2705718
OX103880.1,2728972,2728988
OX103880.1,2743871,2743888
OX103880.1,2751667,2751682
OX103880.1,2752784,2752797
OX103880.1,2791111,2791132
OX103880.1,2808132,2808149
OX103880.1,2814766,2814782
OX103880.1,2823256,2823273
OX103880.1,2842606,2842621
OX103880.1,2866030,2866047
OX103880.1,2877136,2877152
OX103880.1,2885552,2885564
OX103880.1,2904522,2904536
OX103880.1,2913858,2913872
OX103880.1,2934804,2934820
OX103880.1,2961045,2961061
OX103880.1,2981637,2981649
OX103880.1,2982158,2982173
OX103880.1,2986301,2986316
OX103880.1,2988454,2988468
OX103880.1,2996723,2996737
OX103880.1,3063739,3063755
OX103880.1,3071574,3071587
OX103880.1,3141474,3141490
OX103880.1,3157544,3157568
OX103880.1,3185652,3185668
OX103880.1,3187484,3187498
OX103880.1,3187987,3188004
OX103880.1,3208881,3208895
OX103880.1,3223267,3223282
OX103880.1,3229264,3229276
OX103880.1,3231023,3231038
OX103880.1,3247069,3247083
OX103880.1,3293128,3293139
OX103880.1,3293181,3293195
OX103880.1,3294590,3294605
OX103880.1,3295933,3295943
OX103880.1,3309439,3309455
OX103880.1,3313162,3313175
OX103880.1,3321468,3321485
OX103880.1,3359425,3359440
OX103880.1,3406534,3406550
OX103880.1,3409033,3409048
OX103880.1,3414467,3414482
OX103880.1,3417647,3417664
OX103880.1,3417686,3417698
OX103880.1,3421286,3421303
OX103880.1,3481453,3481466
OX103880.1,3484214,3484230
OX103880.1,3516587,3516602
OX103880.1,3525348,3525363
OX103880.1,3534319,3534334
OX103880.1,3537475,3537488
OX103880.1,3562292,3562307
OX103880.1,3569314,3569331
OX103880.1,3581715,3581731
OX103880.1,3585387,3585399
OX103880.1,3629558,3629578
OX103880.1,3638405,3638421
OX103880.1,3653591,3653605
OX103880.1,3653915,3653931
OX103880.1,3705344,3705357
OX103880.1,3729963,3729977
OX103880.1,3730012,3730025
OX103880.1,3735347,3735363
OX103880.1,3754197,3754213
OX103880.1,3755721,3755736
OX103880.1,3759795,3759810
OX103880.1,3773077,3773089
OX103880.1,3779529,3779545
OX103880.1,3786725,3786740
OX103880.1,3793210,3793225
OX103880.1,3799729,3799743
OX103880.1,3812845,3812863
OX103880.1,3821433,3821450
OX103880.1,3843632,3843644
OX103880.1,3862055,3862069
OX103880.1,3862971,3862983
OX103880.1,3901476,3901492
OX103880.1,3945269,3945283
OX103880.1,3947382,3947397
OX103880.1,3949240,3949257
OX103880.1,3950089,3950104
OX103880.1,3968202,3968219
OX103880.1,4082735,4082749
OX103880.1,4085457,4085469
OX103880.1,4090964,4090977
OX103880.1,4125104,4125118
OX103880.1,4205008,4205023
OX103880.1,4212930,4212948
OX103880.1,4213335,4213352
OX103880.1,4311155,4311168
OX103880.1,4328882,4328896
OX103880.1,4329087,4329104
OX103880.1,4329384,4329398
OX103880.1,4378452,4378464
OX103880.1,4379351,4379362
OX103880.1,4388860,4388878
OX103880.1,4415860,4415872
OX103880.1,4418583,4418597
OX103880.1,4428266,4428277
OX103880.1,4433365,4433380
OX103880.1,4466573,4466586
OX103880.1,4483111,4483125
OX103880.1,4483445,4483461
OX103880.1,4532983,4533000
OX103880.1,4571077,4571092
OX103880.1,4580512,4580527
OX103880.1,4621791,4621806
OX103880.1,4627898,4627915
OX103880.1,4636506,4636518
OX103880.1,4685105,4685119
OX103880.1,4721957,4721970
OX103880.1,4727520,4727534
OX103880.1,4796032,4796046
OX103880.1,4818149,4818161
OX103880.1,4834196,4834208
OX103880.1,4846798,4846811
OX103880.1,4859100,4859118
OX103880.1,4954158,4954172
OX103880.1,4989528,4989540
OX103880.1,5082287,5082306
OX103880.1,5109606,5109620
OX103880.1,5117108,5117121
OX103880.1,5153546,5153561
OX103880.1,5202437,5202452
OX103880.1,5203064,5203079
OX103880.1,5203325,5203340
OX103880.1,5203375,5203390
OX103880.1,5203725,5203740
OX103880.1,5203775,5203789
OX103880.1,5234327,5234338
OX103880.1,5286502,5286512
OX103880.1,5401016,5401030
OX103880.1,5417920,5417936
OX103880.1,5463329,5463343
OX103880.1,5476369,5476382
OX103880.1,5512621,5512633
OX103880.1,5572452,5572467
OX103880.1,5615016,5615033
OX103880.1,5673354,5673370
OX103880.1,5675319,5675335
OX103880.1,5685702,5685716
OX103880.1,5803875,5803888
OX103880.1,5820423,5820438
OX103880.1,5842713,5842726
OX103880.1,5861819,5861837
OX103880.1,5863280,5863298
OX103880.1,5916434,5916448
OX103880.1,5952904,5952921
OX103880.1,5971753,5971770
OX103880.1,5985627,5985642
OX103880.1,6024478,6024491
OX103880.1,6064022,6064037
OX103880.1,6078619,6078636
OX103880.1,6078982,6078997
OX103880.1,6080659,6080673
OX103880.1,6083502,6083519
OX103880.1,6083835,6083852
OX103880.1,6088550,6088565
OX103880.1,6098864,6098880
OX103880.1,6099196,6099213
OX103880.1,6099770,6099785
OX103880.1,6136424,6136437
OX103880.1,6141244,6141259
OX103880.1,6158935,6158947
OX103880.1,6159841,6159854
OX103880.1,6161306,6161320
OX103880.1,6167826,6167841
OX103880.1,6187515,6187527
OX103880.1,6210032,6210047
OX103880.1,6223465,6223481
OX103880.1,6223547,6223559
OX103880.1,6261524,6261544
OX103880.1,6263602,6263617
OX103880.1,6296174,6296189
OX103880.1,6323665,6323678
OX103880.1,6336105,6336122
OX103880.1,6338852,6338870
OX103880.1,6347896,6347910
OX103880.1,6349036,6349052
OX103880.1,6349089,6349103
OX103880.1,6423539,6423553
OX103880.1,6424221,6424232
OX103880.1,6429998,6430008
OX103880.1,6473931,6473956
OX103880.1,6474035,6474046
OX103880.1,6475415,6475439
OX103880.1,6476085,6476099
OX103880.1,6481176,6481188
OX103880.1,6502748,6502764
OX103880.1,6514124,6514136
OX103880.1,6530409,6530424
OX103880.1,6544775,6544800
OX103880.1,6544879,6544891
OX103880.1,6545015,6545027
OX103880.1,6559550,6559565
OX103880.1,6567322,6567337
OX103880.1,6598714,6598727
OX103880.1,6603027,6603044
OX103880.1,6606584,6606600
OX103880.1,6606943,6606956
OX103880.1,6620183,6620200
OX103880.1,6620238,6620252
OX103880.1,6625663,6625675
OX103880.1,6660523,6660540
OX103880.1,6660639,6660656
OX103880.1,6686594,6686606
OX103880.1,6720441,6720456
OX103880.1,6727948,6727963
OX103880.1,6731906,6731920
OX103880.1,6746315,6746330
OX103880.1,6752877,6752893
OX103880.1,6756920,6756933
OX103880.1,6760576,6760587
OX103880.1,6773202,6773219
OX103880.1,6778377,6778395
OX103880.1,6846488,6846499
OX103880.1,6917235,6917248
OX103880.1,6933752,6933763
OX103880.1,6933798,6933815
OX103880.1,6952111,6952127
OX103880.1,7003067,7003081
OX103880.1,7003745,7003761
OX103880.1,7023532,7023549
OX103880.1,7095502,7095517
OX103880.1,7172947,7172963
OX103880.1,7202420,7202435
OX103880.1,7243099,7243114
OX103880.1,7267783,7267795
OX103880.1,7336441,7336452
OX103880.1,7429978,7429994
OX103880.1,7447190,7447203
OX103880.1,7460412,7460428
OX103880.1,7493679,7493693
OX103880.1,7495644,7495661
OX103880.1,7516393,7516409
OX103880.1,7516445,7516462
OX103880.1,7524888,7524903
OX103880.1,7527456,7527471
OX103880.1,7536366,7536380
OX103880.1,7536854,7536864
OX103880.1,7562409,7562421
OX103880.1,7565113,7565128
OX103880.1,7569985,7569999
OX103880.1,7588842,7588857
OX103880.1,7590361,7590377
OX103880.1,7600131,7600144
OX103880.1,7606231,7606243
OX103880.1,7618768,7618782
OX103880.1,7674361,7674375
OX103880.1,7676003,7676015
OX103880.1,7721448,7721463
OX103880.1,7726419,7726435
OX103880.1,7751033,7751047
OX103880.1,7758672,7758686
OX103880.1,7758707,7758721
OX103880.1,7781157,7781169
OX103880.1,7784094,7784108
OX103880.1,7805330,7805345
OX103880.1,7809587,7809603
OX103880.1,7865672,7865686
OX103880.1,7900984,7900999
OX103880.1,7903874,7903889
OX103880.1,7941264,7941279
OX103880.1,7971200,7971210
OX103880.1,7982287,7982299
OX103880.1,7982338,7982354
OX103880.1,7983839,7983856
OX103880.1,7984730,7984745
OX103880.1,7996193,7996209
OX103880.1,8035822,8035840
OX103880.1,8093608,8093623
OX103880.1,8102883,8102895
OX103880.1,8110012,8110028
OX103880.1,8113983,8113996
OX103880.1,8132948,8132960
OX103880.1,8172022,8172034
OX103880.1,8222513,8222528
OX103880.1,8246941,8246962
OX103880.1,8273779,8273792
OX103880.1,8285155,8285172
OX103880.1,8287415,8287431
OX103880.1,8296153,8296169
OX103880.1,8315220,8315235
OX103880.1,8315530,8315546
OX103880.1,8327931,8327943
OX103880.1,8340800,8340815
OX103880.1,8342754,8342769
OX103880.1,8352979,8352993
OX103880.1,8371547,8371561
OX103880.1,8395091,8395108
OX103880.1,8417362,8417376
OX103880.1,8470215,8470229
OX103880.1,8474490,8474504
OX103880.1,8474915,8474930
OX103880.1,8478446,8478463
OX103880.1,8531072,8531087
OX103880.1,8556573,8556590
OX103880.1,8634902,8634919
OX103880.1,8642947,8642963
OX103880.1,8661468,8661481
OX103880.1,8672202,8672217
OX103880.1,8685553,8685567
OX103880.1,8695890,8695904
OX103880.1,8726541,8726555
OX103880.1,8726594,8726609
OX103880.1,8731606,8731622
OX103880.1,8737862,8737879
OX103880.1,8763390,8763405
OX103880.1,8780908,8780922
OX103880.1,8786484,8786494
OX103880.1,8825690,8825705
OX103880.1,8825739,8825756
OX103880.1,8880996,8881007
OX103880.1,8906004,8906014
OX103880.1,8966829,8966842
OX103880.1,9021540,9021556
OX103880.1,9021670,9021686
OX103880.1,9029230,9029242
OX103880.1,9036602,9036618
OX103880.1,9096662,9096679
OX103880.1,9100055,9100071
OX103880.1,9101796,9101808
OX103880.1,9114939,9114954
OX103880.1,9158158,9158177
OX103880.1,9224386,9224401
OX103880.1,9246860,9246876
OX103880.1,9270211,9270223
OX103880.1,9270705,9270721
OX103880.1,9290050,9290065
OX103880.1,9290486,9290500
OX103880.1,9306089,9306105
OX103880.1,9307489,9307504
OX103880.1,9309287,9309302
OX103880.1,9311085,9311098
OX103880.1,9316477,9316492
OX103880.1,9318274,9318289
OX103880.1,9320072,9320085
OX103880.1,9321870,9321885
OX103880.1,9323668,9323683
OX103880.1,9325466,9325481
OX103880.1,9354964,9354975
OX103880.1,9362780,9362795
OX103880.1,9363216,9363230
OX103880.1,9373440,9373453
OX103880.1,9375206,9375220
OX103880.1,9405618,9405632
OX103880.1,9413834,9413849
OX103880.1,9448082,9448093
OX103880.1,9479435,9479450
OX103880.1,9496345,9496360
OX103880.1,9544072,9544085
OX103880.1,9548592,9548607
OX103880.1,9559353,9559366
OX103880.1,9604324,9604341
OX103880.1,9634719,9634736
OX103880.1,9637196,9637211
OX103880.1,9687577,9687592
OX103880.1,9705873,9705888
OX103880.1,9742285,9742298
OX103880.1,9764996,9765011
OX103880.1,9778663,9778677
OX103880.1,9836737,9836752
OX103880.1,9884918,9884934
OX103880.1,9885291,9885307
OX103880.1,9902419,9902436
OX103880.1,9904198,9904211
OX103880.1,9989066,9989083
OX103880.1,9989589,9989603
OX103881.1,20336,20351
OX103881.1,61051,61062
OX103881.1,121229,121244
OX103881.1,148473,148490
OX103881.1,149303,149319
OX103881.1,207279,207295
OX103881.1,208146,208162
OX103881.1,241182,241198
OX103881.1,250828,250844
OX103881.1,284410,284427
OX103881.1,303653,303664
OX103881.1,306770,306786
OX103881.1,312630,312646
OX103881.1,340106,340121
OX103881.1,340156,340172
OX103881.1,353744,353758
OX103881.1,356324,356340
OX103881.1,414833,414844
OX103881.1,434201,434220
OX103881.1,435161,435176
OX103881.1,441962,441980
OX103881.1,544825,544841
OX103881.1,575764,575783
OX103881.1,577773,577790
OX103881.1,583801,583818
OX103881.1,589046,589058
OX103881.1,589827,589845
OX103881.1,618270,618286
OX103881.1,629552,629565
OX103881.1,633806,633826
OX103881.1,640652,640668
OX103881.1,665430,665447
OX103881.1,667328,667347
OX103881.1,760331,760344
OX103881.1,762603,762615
OX103881.1,769593,769608
OX103881.1,818313,818327
OX103881.1,818762,818777
OX103881.1,835009,835027
OX103881.1,835229,835245
OX103881.1,943915,943929
OX103881.1,969507,969521
OX103881.1,970252,970269
OX103881.1,971198,971213
OX103881.1,984585,984601
OX103881.1,988724,988736
OX103881.1,992313,992330
OX103881.1,1047512,1047529
OX103881.1,1054588,1054603
OX103881.1,1057067,1057082
OX103881.1,1060845,1060859
OX103881.1,1073021,1073038
OX103881.1,1092204,1092221
OX103881.1,1147677,1147692
OX103881.1,1147731,1147743
OX103881.1,1153570,1153585
OX103881.1,1176501,1176511
OX103881.1,1229675,1229692
OX103881.1,1256132,1256147
OX103881.1,1281830,1281844
OX103881.1,1290737,1290752
OX103881.1,1333061,1333076
OX103881.1,1333115,1333131
OX103881.1,1333202,1333219
OX103881.1,1333258,1333271
OX103881.1,1334759,1334773
OX103881.1,1375921,1375936
OX103881.1,1376992,1377006
OX103881.1,1393799,1393814
OX103881.1,1394147,1394159
OX103881.1,1395071,1395086
OX103881.1,1451848,1451864
OX103881.1,1454140,1454150
OX103881.1,1466075,1466091
OX103881.1,1468712,1468728
OX103881.1,1495781,1495797
OX103881.1,1517996,1518011
OX103881.1,1522165,1522178
OX103881.1,1532935,1532954
OX103881.1,1533419,1533436
OX103881.1,1533474,1533489
OX103881.1,1537731,1537746
OX103881.1,1537766,1537783
OX103881.1,1543716,1543731
OX103881.1,1549609,1549624
OX103881.1,1550429,1550446
OX103881.1,1559164,1559178
OX103881.1,1561835,1561850
OX103881.1,1569593,1569608
OX103881.1,1571128,1571144
OX103881.1,1575166,1575181
OX103881.1,1614925,1614937
OX103881.1,1619215,1619229
OX103881.1,1636943,1636957
OX103881.1,1744364,1744380
OX103881.1,1785388,1785403
OX103881.1,1788027,1788038
OX103881.1,1793221,1793238
OX103881.1,1808286,1808302
OX103881.1,1818882,1818898
OX103881.1,1832342,1832358
OX103881.1,1866012,1866024
OX103881.1,1908131,1908145
OX103881.1,1909783,1909800
OX103881.1,1909819,1909833
OX103881.1,1920713,1920724
OX103881.1,1958138,1958157
OX103881.1,1973972,1973989
OX103881.1,1974948,1974962
OX103881.1,1980283,1980297
OX103881.1,1998273,1998286
OX103881.1,1999986,1999997
OX103881.1,2056843,2056859
OX103881.1,2098219,2098234
OX103881.1,2169782,2169797
OX103881.1,2169835,2169852
OX103881.1,2213736,2213751
OX103881.1,2221635,2221649
OX103881.1,2258228,2258243
OX103881.1,2306760,2306774
OX103881.1,2343570,2343584
OX103881.1,2350017,2350034
OX103881.1,2353255,2353267
OX103881.1,2514929,2514943
OX103881.1,2752184,2752199
OX103881.1,2755944,2755959
